post_text,label
I am so stressed out now for me and my coworker's mental well being. Seriously. In the 4 years I've known her I've never seen her cry.,1
I am *so* sick of being perceived as not doing anything when I do everything I'm told and more. It drives me insane.,1
"I mean it's not like I made three lists, restocked the entire candy section and dusted the entire store. Pshh.",1
BUT since we made her wait thirty minutes for our pizza I apparently did NOTHING for the past few days except sit on my ass.,1
and seriously I tried my hardest to have everything done on her damn list by the time she got there. And it was to an extent.,1
BUT. Apparently since we made her wait thirty minutes to get our pizza that was all invalidated. We didn't do anything. Allegedly.,1
We ended up making about $300 in thirty minutes and that was pretty cool.,1
I mean EVERYONE decided to come in at that time and people were super needy and we were doing the best we could tbh.,1
She was supposed to pick up pizza and we were supposed to order it but we got slammed and there was no way for us to get to the phones.,1
Anyway. My boss made my coworker cry and me pissed beyond belief.,1
ughh...yeah shit just hit the fan.,1
UGH MY BOSS IS LETTING US CLOSE AT 1:30! MERRY CHRISTMAS TO ME,1
Poor cleaning lady. :( https://t.co/x9sMUzrID5,1
Retail hell is extra hellish today. Wheee.,1
@Megafighter3 Sad thing is her bed is my bed. She has her own side of the bed and everything.,1
I kinda wanna go to bed but I don't want to become that person who goes to bed too early. Also idk if Princess Tali will let me sleep.,1
RT @adambusch: you can't plan crazy,1
"Yeah, live tweeting my sister's failures is over for the day due to exhaustion and weird feelingness.",1
"""I still don't understand how easy it was to lose a guy in bright yellow shorts"" @doodle_thebug",1
In other news I'm feeling really weird.,1
This is a train wreck. What is she dooooing,1
"""Wasteland mom turns to a life of crime"" @doodle_thebug",1
"""Yeah...I'm just gonna attack him. I'm not too big into drug deals"" @doodle_thebug",1
My sister's gardening obsession is making this live tweeting session quite dull. @doodle_thebug,1
@DTT_Ehsan sweet. I think my account is either KlutzySheep or TheKlutzySheep. You'll be my first friend on the PSN :D,1
@DTT_Ehsan I will once I'm in control of my ps4,1
"""Come MacCready, we had to suit up...after you sit down. That's cool."" @doodle_thebug",1
Oh man she's doing all this shady business in bright yellow shorts. @doodle_thebug,1
"""Hey kid, wanna buy a sundial?"" @doodle_thebug",1
@MissLusyd she actually doesn't use Twitter much but she does have one. I've only told her bits and pieces.,1
"@azarkansero it's okay, hon. *pat* I won't let her do anything to him.",1
"When she first met Hancock she burst out into giggles and said ""is this the guy that can overdose if you give him too many drugs?""",1
She's gonna do the quest that allows you to recruit Hancock. Aw yiss.,1
I love watching my genius sister act like an idiot. It's great.,1
"""I'm gonna put Minutemen flags on everything"" @doodle_thebug ""those are us flags"" ""...I'm gonna put us flags on everything. 'murica""",1
"""The bed house does not discriminate. If you wanna sleep outside...we'll make it decorative"" @doodle_thebug",1
"""Hello welcome to the bed house. Don't mind the bloatflies, they're none of your concern"" @doodle_thebug https://t.co/eWDpjaGVzS",1
"""Imma put a couch here....nah more beds. This is the bed house."" - @doodle_thebug",1
"""You really like MacCready, don't you?"" @doodle_thebug :""Well he has my stuff""",1
"The chronicles of @doodle_thebug, tacky extortionist will continue in a few minutes.",1
@MissLusyd @GenevieveVerso @azarkansero @nothingalarming *shocked gasp*,1
@GenevieveVerso @MissLusyd @azarkansero @nothingalarming yes we expect you to go where none of us will go.,1
@MissLusyd @GenevieveVerso @nothingalarming I love that we determined our smut queen with Shakespeare.,1
@MissLusyd @GenevieveVerso @nothingalarming sorry I thought you were the host &gt;&gt;,1
@GenevieveVerso @MissLusyd @nothingalarming omg you didn't hear about the Miss Universe flub,1
"@MissLusyd @GenevieveVerso @nothingalarming I never had it to begin with, man.",1
@MissLusyd @GenevieveVerso @azarkansero @nothingalarming good girl.,1
"@MissLusyd @GenevieveVerso @nothingalarming please the only other competitor was me, the sinnamon roll without the sin.",1
@MissLusyd @GenevieveVerso @nothingalarming SEE?SEE? YOU DESERVE IT.,1
@GenevieveVerso @MissLusyd @nothingalarming yes besides none of us have enough balls for the title,1
@MissLusyd @GenevieveVerso @nothingalarming SINCE FOREVER.,1
@GenevieveVerso @MissLusyd @nothingalarming just accept it Lusyd. You deserve the honor.,1
@GenevieveVerso @MissLusyd @nothingalarming THAT MAKES IT BETTER,1
@GenevieveVerso @MissLusyd @nothingalarming Psh. I knew she'd win.,1
@GenevieveVerso @MissLusyd @nothingalarming that's what I thought it meant actually,1
@GenevieveVerso @MissLusyd @nothingalarming that's all I could get beforehand e Google machine crashed.,1
"@GenevieveVerso @MissLusyd @nothingalarming ""Thisbe: I kiss the wall's hole...not your lips at all""",1
@GenevieveVerso @MissLusyd @nothingalarming time to dust off the ol' Google machine,1
My sister has given consent to me tagging her in all of my live tweeting making fun of her. Score. @doodle_thebug,1
.@doodle_thebug I spent an HOUR watching you play with those fences. AN HOUR.,1
.@doodle_thebug *worst,1
"@GenevieveVerso my sister is quite the fashionista, no?",1
They match now. https://t.co/Tj7YUfvT8E,1
@GenevieveVerso @MissLusyd @TheFuxedos @nothingalarming it's very fitting in my opinion,1
@GenevieveVerso @MissLusyd @TheFuxedos @nothingalarming we're a multitalented group. Able to be as intelligent or lewd as we wish.,1
UGH. SHE IS PRECIOUS. https://t.co/8Ni5Iha4fT,1
"Me: ""you're not gonna dress up Danse like MacCready, are you?"" Her:*smirk*",1
"For the uninformed, I am live blogging my sister playing Fallout 4.",1
"""How is this supposed to be the greatest garden ever if everything keeps freezing up?""",1
@azarkansero @GenevieveVerso @nothingalarming @MissLusyd @TheFuxedos not of shame. That is recoverable.,1
@GenevieveVerso @nothingalarming @MissLusyd @TheFuxedos I'm gonna go die now if that's alright with you guys.,1
@GenevieveVerso @nothingalarming @MissLusyd @TheFuxedos damn. You confuse me with the order of names again.,1
@GenevieveVerso @nothingalarming @MissLusyd @TheFuxedos I'm a girl actually.,1
@nothingalarming @MissLusyd @GenevieveVerso @TheFuxedos we tagged him in a conversation about car sex. I think he's aware. Hahaha,1
@GenevieveVerso @azarkansero @MissLusyd @TheFuxedos b-b-but I don't have any...,1
@azarkansero @GenevieveVerso @MissLusyd @TheFuxedos what other boobs?,1
...what am I watching https://t.co/dqCp6xvBuK,1
...what am I watching https://t.co/dqCp6xvBuK,1
@MissLusyd @GenevieveVerso @TheFuxedos I take the blame on this.,1
@GenevieveVerso @MissLusyd @TheFuxedos *sigh* https://t.co/sOD2OJNc2B,1
"""I have so many melons. You think I'm joking. Look at this. Soooooo many melons""",1
"@MissLusyd @TheFuxedos eh. As long as we don't all start talking completely in hashtags, I'm cool. Enjoy away!",1
"""Welcome to Sanctuary, home of the melons.""",1
@TheFuxedos @MissLusyd stop him. before it becomes unreversable.,1
Oh man that was funny. Like..I wish I recorded it.,1
"""Hey wouldn't it be funny if one of those things popped out on land?"" *one second**miralurk pops out**sister screams*",1
@azarkansero THAT'S PROBABLY CONSIDERED A TERRORIST ATTACK MAN WHAT ARE YOU THINKING,1
@azarkansero I get off in thirty minutes I dunno if that's enough time to get a pony in a hospital,1
"RT @jenwin77: ""Broke up with my girl. She left the cap off the toothpaste. You know who does that? A synth."" - Diamond City Guard 2287",1
@azarkansero but how would I fit a pony in the door?,1
@azarkansero ponies aren't gonna help unless you want me to use them as a distraction.,1
@xdaringdamselx @ProfessorOtaku yes. I approve of this.,1
@ProfessorOtaku @xdaringdamselx I'll never forget it. EVER. EVEEER.,1
@ProfessorOtaku @xdaringdamselx you were BORN for this Proffywoffikins.,1
@xdaringdamselx @ProfessorOtaku I'll make you a scarf~,1
@ProfessorOtaku @xdaringdamselx cmon it'll be so cute!,1
@Megafighter3 I willlllllll. Might be a little singed but I'm still gettin off at 3:30,1
@xdaringdamselx @ProfessorOtaku gwunpy Proffywoffikins is gonna be a goldmine,1
@xdaringdamselx @ProfessorOtaku PROF YOURE GONNA MAKE US RICH,1
@xdaringdamselx @ProfessorOtaku you mean we HAVENT done that yet?,1
I am in retail hell. Someone send help.,1
RT @ProfessorOtaku: It's beginning to look alot like fuck this.,1
After tomorrow I will not have to step foot inside of LSUHSC Shreveport for ELEVEN days. ELEVEN.,1
I love that my coworkers are getting presents for my cat. It's honestly the best.,1
I miss actually being excited for christmas. Retail has ruined me.,1
TALI'ZORAH. IT IS ALMOST 10. I AM TRYING TO READ. STOP POUNCING ON ME.,1
My cat is a spoiled brat. All she has to do is cry and I'll do whatever she wants me to do.,1
I thought at level 49 I was ready for the Albino Deathclaw. I wasn't.,1
Hat making and x-files time! https://t.co/yKvm6tPH9C,1
@techiem2 we have signs. we have highlighted signs. These people have been shopping with us for years. THEY KNOW about the fees.,1
this drives me insane. Seriously.,1
"The cafeteria ALSO charges extra for low transactions. We do not, hence the limit. We would make no money off a $1.75 purchase on a card.",1
The cafeteria jacked up their prices. We did not. They can do whatever they want since they raised to mirror the bank fees.,1
I will explain. We would not make any money off a low transaction because the bank fees are too damn high.,1
"so when I say ""We're not the cafeteria. I can't put $1.75 on your card"""" do NOT give me the bitchface.",1
@GenevieveVerso @TheFuxedos nah nevermind. I deleted it. my feed is lying to me.,1
why do people think we're gonna follow the rules of the hospital cafeteria? They're not state run. We are We still enforce the $3 card limit,1
@GenevieveVerso we don't sell enough books.,1
@GenevieveVerso ..which is why I'm going home today early and doing all that crap tomorrow.,1
"@GenevieveVerso Yeahhh. She wants me to go from shelf to shelf, left to right top to bottom and restock everything. fml",1
@GenevieveVerso especially since I allegedly never do it right.,1
@GenevieveVerso ugh it is. actually this is unmaintained. I still need to restock everything and make a list.,1
@GenevieveVerso I maintain it almost all by myself. It's hell trying to check exp dates,1
@GenevieveVerso yknow that monstrous candy section I was talking about? Here it is. Note: this is a textbook store https://t.co/XVAMLoGz2w,1
"so I showed my coworker my sister's handiwork on MacCready and she's like ""he def has the legs for heels""",1
RT @GilbyRanger: There's nothing like being a cat owner. Waking up at 7am to scrub barf out of the carpet isn't something I'd trade for the…,1
we're a lot busier than I thought we'd be.,1
"some days I wonder why they let him leave the dorm dressed like that. Today is not one of them. Good job, Namjoon.  https://t.co/CZFktRPYIa",1
@BTS_twt I AM SO PROUD OF YOU. YOU COVERED UP YOUR SOCKS. BLESS YOU. &lt;3,1
Maybe I'll feel better if I sleep. Work is only from 8:30-3:30 tomorrow so that's nice.,1
@MissLusyd ugh it's so cute except now I don't have any hair ties.,1
Had to dig through my blog for a kitty fetch video.,1
"For the record, I didn’t teach her this. She actually gets upset if I don’t throw the toy/ponytail holder/pe … https://t.co/Wk5OqpUeEN",1
@JtheguyVII not sleepy,1
@MissLusyd @azarkansero @nothingalarming @liz_smith333 @TheFuxedos so does mine.,1
Ate something. Drank something. Took some meds. Head still hurts. Guess I'm destined to be miserable,1
@azarkansero @MissLusyd @nothingalarming @liz_smith333 @TheFuxedos someone has a cat named toki?,1
@azarkansero @nothingalarming @liz_smith333 @MissLusyd @TheFuxedos @GenevieveVerso @Tauri3l chilllllld I am a chillllld..,1
same.  https://t.co/94AcA3rw2Y,1
@ProfessorOtaku pfft I see you're having a fun Sunday night,1
@nothingalarming @azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l *groans loudly* whyyyyyy,1
@nothingalarming @azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l some sort of dick joke I assume?,1
I'm hungry. I ate today. I think. Did I? Yeah. Several times.,1
@azarkansero @MissLusyd @nothingalarming @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l I liked Goodtiddy better.rolls off the tongue,1
@azarkansero @MissLusyd @nothingalarming @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l that's what I'm calling it now.,1
@MissLusyd @nothingalarming @liz_smith333 @TheFuxedos @azarkansero @GenevieveVerso @Tauri3l naw. REALLY?,1
@MissLusyd @liz_smith333 @nothingalarming @TheFuxedos @azarkansero @GenevieveVerso @Tauri3l see buns I DO have.,1
@liz_smith333 @nothingalarming @MissLusyd @TheFuxedos @azarkansero @GenevieveVerso @Tauri3l sounds spiffy.,1
@liz_smith333 @nothingalarming @MissLusyd @TheFuxedos @azarkansero @GenevieveVerso @Tauri3l there are gonna be tshirts? Since when?,1
@azarkansero @MissLusyd @nothingalarming @TheFuxedos @liz_smith333 @GenevieveVerso @Tauri3l I hate/love you guys.,1
@azarkansero @MissLusyd @nothingalarming @TheFuxedos @liz_smith333 @GenevieveVerso @Tauri3l I said that? Oops. Didn't mean it like that.,1
@MissLusyd @nothingalarming @TheFuxedos @liz_smith333 @azarkansero @GenevieveVerso @Tauri3l something flew over my head. What did I say?,1
@MissLusyd @nothingalarming @TheFuxedos @liz_smith333 @azarkansero @GenevieveVerso @Tauri3l yeah I'm not touching that.,1
@MissLusyd @nothingalarming @TheFuxedos @liz_smith333 @azarkansero @GenevieveVerso @Tauri3l YOU DID. I see someone has a one track mind ;D,1
@azarkansero @nothingalarming @liz_smith333 @MissLusyd @TheFuxedos @GenevieveVerso @Tauri3l no. Do NOT bring math into this.,1
@liz_smith333 @azarkansero @MissLusyd @TheFuxedos @GenevieveVerso @Tauri3l yeah don't worry. I passed legal like 6 years ago.,1
@liz_smith333 @nothingalarming @MissLusyd @TheFuxedos @azarkansero @GenevieveVerso @Tauri3l THEYRE MAKING ME SAY THINGS,1
@liz_smith333 @azarkansero @MissLusyd @TheFuxedos @GenevieveVerso @Tauri3l TOO PURE.,1
@azarkansero @MissLusyd @TheFuxedos @liz_smith333 @GenevieveVerso @Tauri3l sure. Okay.,1
@MissLusyd @TheFuxedos @liz_smith333 @azarkansero @GenevieveVerso @Tauri3l don't get me wrong dicks are great buuuut...,1
@azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l I am a child.,1
@azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l okay whatever. You broke me.,1
@azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l FINE...I have a gag reflex. Happy?,1
@azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l ew. Why would you think that'd make me divulge my preferences?,1
@azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l NOT EVEN FOR HIM...whoever he is.,1
@azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l not even for science.,1
So I just spilt water all over myself because apparently there was a second cap about a sixth of the bottle. Who designed this?,1
@azarkansero @MissLusyd @liz_smith333 @TheFuxedos @GenevieveVerso @Tauri3l WHY DO YOU NEED TO KNOW,1
