text,class,
"ඔයාලා දුක හිතුනු වෙලාවට මොකද කරන්නේ...?? 
මන් නම් fb එකේ ""අනුරයීයා ජනාධිපති කියලා හිතන් හැසිරෙමු"" group එකේ පෝස්ට් කියවනවා 🙂",Neutral,
@gamesedulk මිල අඩුයිනෙ කොහොමත් කලිනුත්. මොකක්ද දුක,Neutral,
@KMeeeaaow ඒ වගේද රත්තරං මිල අඩු වෙන කොට දැනෙන දුක..,Neutral,
@sunandadesh අනුරයි සජබෙයි තමයි නියමටම තොන්ඩුවට අහුවෙලා ඉන්නේ..... රාජපක්ෂල සජිත්ල අනුරල කියන්නේ එක වල්ලෙ ගොබ් තැබි… https://t.co/UXqjrExjdm,Neutral,
"හලෝ ආයෙ මැසේජ් දාන්නෙපා අයියා 4න් එක ගන්නවා කිව්වා අද ඉදන්...😪
😂😒 @FriendsGammadda දුක  ඇද්ද මං ගැන ඕයි 😒💣",Neutral,
@ChanakaSandake1 ඔච්චර රට ගැන දුක නම් ප්‍රජාතන්ත්‍රවාදිව බහුතරෙට ඉඩ දෙන්න චන්දයක් තියපල්ලකෝ,Neutral,
@ruckmalc @anuradisanayake බියර් නෙමෙ යකෝ මම ගංජ ගහන ඒවත් දානව.... උබට මම කියන්නේ ඇදුම් අදින්නේ නැතුව අබුඩේ හහන් පල… https://t.co/BIHGHCiEQc,Neutral,
"@ruckmalc @anuradisanayake යකෝ ජෙප්පෝ නොකා නොබී හඩු පෙරන් හිටියත් මට කමක් නෑ, ඒක සමාජගතකරන්න එපා, තොපි පෞද්ගලික පා… https://t.co/WhU38Ffrot",Neutral,
"(4). ඒ උනාට V8 එකේ එන නිළමයා පෙරාහැර දවසට ඇතා පිටේ යන හැටි දැක්කාම මට හිනා යන්නේ දේව 😊කෙන් ය.
මැණික් ගඟෙන් නාලා පි… https://t.co/hx1f8cvv4r",Neutral,
"@ruckmalc @anuradisanayake මම කියන්නේ කන්ඩ බොන්ඩ හොදට හම්බ කරන්න හොදට විනෝද වෙන්න කියල තමයි, නැතුව උබලෑ උන් වගේ දුක… https://t.co/plVfV6eKUR",Neutral,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,Neutral,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,Neutral,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,Neutral,
RT @maalupaan: එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,Neutral,
"මිල්ටන් මල්ලවාරච්චි මහතාගේ 25 වන ගුණානුස්මරණය නිමිත්තෙන් නිර්මාණය වූ ""මිල්ටන් ගැයූ දුක හිතෙනම සින්දු"" Jukebox එක!… https://t.co/lEjYmtGbMn",Neutral,
එදා චාමික අර බෝල දෙකට ඩොට් තිබ්බෙ නැත්නම් මේ දුක නෑනේ,Neutral,
"මොනව උනත් මරු මැච් එක. එච්චර චාන්ස් එකක් දීලත්, උංගෙම රටේදී අන්තිම බෝලේ වෙනකන් ඇදගෙන ගිහිං පැරදුනාට දුක නෑ. #NZvSL",Neutral,
"RT @Rimash_shan: ජන දුක නිවීම = ඉහළ විදුලි බිල + අධික ලාබයක් සහිත ඉහළ පෙට්‍රල් මිල
(ඩොලර් rate අඩු උනාට අඩු නොවන පෙට්‍රල් මිල ) https://t.…",Neutral,
"ජන දුක නිවීම = ඉහළ විදුලි බිල + අධික ලාබයක් සහිත ඉහළ පෙට්‍රල් මිල
(ඩොලර් rate අඩු උනාට අඩු නොවන පෙට්‍රල් මිල ) https://t.co/Lb4tpHsGJd",Neutral,
වෙන එකෙක් කළ පරිමිත අවයව ආකෘතියක් පාවිච්චි කරන්න වෙනකොට තමා මහත්තයො සංසාර දුක ප්‍රත්‍යක්ෂ වශයෙන් අවබෝධ වෙන්නෙ. 🥲,Neutral,
"අකුරුවල හැංගුවට
දැනෙන මගෙ දුක තදට
කෝම නම් ගොතන්නද
අහිමි නුඹ ගැන රහට
ඇගිලි තුඩු වාරු මදි
ලියන්නට තව පෙමට
දැනෙනවද ගැ… https://t.co/YBkNOd942g",Neutral,
"| ටොන් ගණන් දුක පිරුණු ලෝකෙක
 අංශුවක හෝ සතුට දෙන මීවිතකි ප්‍රේමය|❤️",Neutral,
"ජනාධිපති ගැන පොහොට්ටුවේ ලොක්කෝ කියන කතා ඇහුනාම නම් මට හොදටම හිනා, අද රනිල්ට හිරකාරයෙක්, ඒකයි දුක… https://t.co/HXMhO48OAx",Neutral,
"RT @KMeeeaaow: ජෙප්පන්ට සයිකො! එහෙම නැත්නම් උන් මිනිස්සුන්ගේ දුක, ප්‍රශ්න, වේදනාව පාවිච්චි කරන අපතයෝ.
එක අතකින් හමුදාව අඩියටම දාල හෑල්ලු කර…",Neutral,
"RT @tama_Wijemanne: නුඹේ හිත ප්‍රේමයෙන්
මා තනිවම අද තනි වී
නෑ ලඟ කවුරුවත්
හිත නිහඬයි මගේ
දුක තනිවම කඳුලින්
දුක හිතේ හිරකරන්
මා සතුටින් බව…",Neutral,
මල වදේ... ලවු කරමු පස්සේ.. කෙලවගෙන ඉන්නේ... දුක නෑ බොට තේරෙන්නේ... 💔😫😿 https://t.co/JXijanbH0C,Neutral,
"#දුක නොමිලේ ලැබුණා ට,😙💕
අපි සතුට #හොයන්න ...                                         #කට්ට කන්න ඔනේ...
         😗❤‍🩹👀",Neutral,
@dul_nayanathara @iam_AStr අපි කෙනෙක් වෙනුවෙන් හදපු කෑම එකකට කවුරුහරි එහෙම කියද්දී දුක හිතෙනවා තමයි. මොකද අපි දන්න… https://t.co/c0r0sjjRg0,Neutral,
@dulakshi_g @iam_AStr මට දුක වෙන මුකුත් නෙමෙයි. අපෙ අක්කා අර ලමයි දෙන්නෙක් එක්ක ඔට්ටු වෙන ගමන් ඔය ටික හදලා දුන්නෙ ම… https://t.co/xjXhxb2JrE,Neutral,
"#milton Milton Mallawaarachchi Songs Collection (Audio Jukebox) | Sad Songs | මිල්ටන් ගැයූ දුක හිතෙනම සින්දු
https://t.co/8ddmRHU1d6",Neutral,
"මගේ ස්කූල් එකේ ආන්ටි කෙනෙක් දවසක් මට හින්ට් එකක් ගැහුවා. මං ඒකට shock වුනා,හැබැයි ඒකට කේන්ති ගියෙත් නෑ,දුක හිතුනේත්… https://t.co/rXEAQXBdCq",Neutral,
"@SLADonkey @KaviSenu ඒ පාර්ලිමේන්තුවෙ නිවටයින්ව ඔතනට යැව්වෙ කවුද? මම දේශපාලනයක් විශ්වාස කරන්නේ නෑ, මම ධනාවය විතරයි… https://t.co/UGZcOzYlHQ",Neutral,
"ජෙප්පන්ට සයිකො! එහෙම නැත්නම් උන් මිනිස්සුන්ගේ දුක, ප්‍රශ්න, වේදනාව පාවිච්චි කරන අපතයෝ.
එක අතකින් හමුදාව අඩියටම දාල… https://t.co/J0Z4FqMPIS",Neutral,
@RajapaksaNamal @alisabrypc @MayanthaD @shanakyar @Dr_HariniA උබ උබේ පව්‍ලෙ හොරාකාපු හැම එකාම හෙන හත ගහල මකබැවිල ය… https://t.co/5MVTOCWI55,Neutral,
@induinduu ඔයා කියල තියෙන දේ හරියටම හරි නංගා....ඕකෙ අන්තිමට ලියල තියෙන දේට නම් මම එකඟ නෑ.එහෙම නොනොකර ඉන්න පුළුවන් න… https://t.co/dXi8a16rnd,Neutral,
"RT @ud_grero: අවසානයි,දෙන්නාම හඩයි 
දුක කොහොමයි
ෛදවය නිසයි 😂
 #බස්සිංදු",Neutral,
"අවසානයි,දෙන්නාම හඩයි 
දුක කොහොමයි
ෛදවය නිසයි 😂
 #බස්සිංදු",Neutral,
"RT @Kas_Dunuwila: 17 බස් එකට නැග්ග විරිදු කාරයෙක්ට මම විස්ස (20) දුන්න.
මූ ඒක විරිදුවෙන් කියනව 
""දුක හදුනන මේ මහතා මේ දැන් හැත්තෑව දුන්න""…",Neutral,
@Keshara__ මූණ දැක්කම දුක හිතෙන්න ඇති අනිවාරෙං....,Neutral,
"17 බස් එකට නැග්ග විරිදු කාරයෙක්ට මම විස්ස (20) දුන්න.
මූ ඒක විරිදුවෙන් කියනව 
""දුක හදුනන මේ මහතා මේ දැන් හැත්තෑව දු… https://t.co/ofU2bZemEo",Neutral,
"@sara_sach දුක කිය කිය වැඩ කරන ගෑණු වුනත් පිරිමි වුනත්, අනිත් අයටත් වදයක්.",Neutral,
@sara_sach ගෑනුන්ගේ දුක තේරුම් ගන්නවට වඩා සංසාර දුක තේරුම් ගන්න එක ලේසියි..,Neutral,
RT @iam_yassani: ඈස්සප්පා දුක අහන අයියෙක් 🤣,Neutral,
අපි කොච්චර ඇඬුවත් සුව කළ නොහැකි ලෙස අත්විඳින ආදරයේ දුක මේ ජීවිතය ශාපයක් සේ දැනෙන්නට ප්‍රමාණවත්ය.....,Neutral,
"ලාංකීය එක්සත් ව්‍යවසායකයන්ගෙ සංසදයේ සභාපතිනි ටානියා එස් අබේසුන්දර මහත්මිය මාධ්‍ය හමුවකට සහභාගී වී මෙසේ පැවසුවාය.
""… https://t.co/cqewxAyqmg",Neutral,
